Purchase{id=1, person=Person{imie='Marsh', nazwisko='Polon', email='mpolon0@google.de', ip='155.43.28.214'}, car=Car{color='#255a97', vin='3D7TT2HT8BG370793', company='Chevrolet', model='Cobalt', model_year='2006', price=67487.58}, localization=Localization[country='Czech Republic', city='Bořetice'], date=2020-09-03}
Purchase{id=90, person=Person{imie='Anita', nazwisko='Gibbin', email='agibbin2h@lulu.com', ip='55.240.206.240'}, car=Car{color='#4e4639', vin='3MZBM1L72EM306808', company='Cadillac', model='CTS', model_year='2004', price=84373.48}, localization=Localization[country='Poland', city='Łopuszna'], date=2020-06-01}
Purchase{id=91, person=Person{imie='Charissa', nazwisko='Berr', email='cberr2i@foxnews.com', ip='138.86.215.72'}, car=Car{color='#23aea8', vin='2G4WF551241593499', company='Buick', model='Regal', model_year='1986', price=82619.40}, localization=Localization[country='Czech Republic', city='Nýřany'], date=2020-12-11}
Purchase{id=92, person=Person{imie='Erhart', nazwisko='Spruce', email='espruce2j@techcrunch.com', ip='48.165.178.142'}, car=Car{color='#b24052', vin='19UUA9F50EA902169', company='Ford', model='Bronco', model_year='1984', price=75345.93}, localization=Localization[country='Czech Republic', city='Chabařovice'], date=2020-11-22}
Purchase{id=93, person=Person{imie='Jake', nazwisko='Wedge', email='jwedge2k@studiopress.com', ip='143.113.58.136'}, car=Car{color='#a49a39', vin='19UUB3F71FA807150', company='Toyota', model='Camry', model_year='2010', price=70473.21}, localization=Localization[country='Czech Republic', city='Zvole'], date=2020-09-08}
Purchase{id=94, person=Person{imie='Ree', nazwisko='McEnhill', email='rmcenhill2l@springer.com', ip='4.229.129.143'}, car=Car{color='#65eb6c', vin='1FTNX2A51AE167024', company='Ford', model='Excursion', model_year='2000', price=73354.65}, localization=Localization[country='Poland', city='Młynary'], date=2020-03-11}
Purchase{id=95, person=Person{imie='Horten', nazwisko='Crimmins', email='hcrimmins2m@last.fm', ip='151.59.157.184'}, car=Car{color='#948555', vin='1FTWW3DY6AE591446', company='Saab', model='9-7X', model_year='2009', price=48257.80}, localization=Localization[country='Czech Republic', city='Jevíčko'], date=2020-12-16}
Purchase{id=96, person=Person{imie='Ali', nazwisko='Chang', email='achang2n@archive.org', ip='30.226.219.224'}, car=Car{color='#b8342f', vin='3N1CE2CPXFL569911', company='Chrysler', model='PT Cruiser', model_year='2007', price=15721.87}, localization=Localization[country='Poland', city='Zielonka'], date=2020-01-03}
Purchase{id=97, person=Person{imie='Hi', nazwisko='Yeomans', email='hyeomans2o@themeforest.net', ip='37.150.104.58'}, car=Car{color='#9413c9', vin='2C3CA7CW5AH234588', company='BMW', model='8 Series', model_year='1992', price=36491.19}, localization=Localization[country='Czech Republic', city='Pyšely'], date=2020-12-05}
Purchase{id=98, person=Person{imie='Elmo', nazwisko='Bezant', email='ebezant2p@newsvine.com', ip='235.99.242.125'}, car=Car{color='#952399', vin='1FTMF1CW3AF329339', company='Mercury', model='Cougar', model_year='1970', price=88700.15}, localization=Localization[country='Czech Republic', city='Mirošov'], date=2020-01-04}
Purchase{id=99, person=Person{imie='Berny', nazwisko='Rumsby', email='brumsby2q@pen.io', ip='63.72.144.27'}, car=Car{color='#2eb791', vin='WAUNF78P58A259925', company='BMW', model='7 Series', model_year='1995', price=91829.08}, localization=Localization[country='Poland', city='Pruszcz'], date=2020-03-13}
Purchase{id=100, person=Person{imie='Nicolea', nazwisko='Dench', email='ndench2r@hatena.ne.jp', ip='220.122.165.85'}, car=Car{color='#555d0f', vin='JN8AZ2KR7DT737349', company='Pontiac', model='Grand Prix', model_year='1990', price=31841.04}, localization=Localization[country='Poland', city='Górzno'], date=2020-11-27}
Purchase{id=101, person=Person{imie='Cassi', nazwisko='Lathey', email='clathey2s@amazonaws.com', ip='107.61.186.115'}, car=Car{color='#f6a43a', vin='3VW4A7AT5DM856202', company='GMC', model='Yukon', model_year='2005', price=64903.07}, localization=Localization[country='Czech Republic', city='Chroustovice'], date=2020-06-06}
Purchase{id=102, person=Person{imie='Pierce', nazwisko='Croall', email='pcroall2t@amazon.de', ip='35.112.209.246'}, car=Car{color='#49ba01', vin='SCBGT3ZA8FC034801', company='Kia', model='Spectra', model_year='2005', price=59132.18}, localization=Localization[country='Poland', city='Kup'], date=2020-04-27}
Purchase{id=103, person=Person{imie='Nathaniel', nazwisko='Bunney', email='nbunney2u@qq.com', ip='183.181.78.22'}, car=Car{color='#5e30cf', vin='WBANB33575B546408', company='Toyota', model='Sequoia', model_year='2012', price=2401.63}, localization=Localization[country='Poland', city='Polanka Wielka'], date=2020-02-26}
Purchase{id=104, person=Person{imie='Hillel', nazwisko='Gulberg', email='hgulberg2v@uol.com.br', ip='245.28.146.164'}, car=Car{color='#be8d7c', vin='WAUSH98E77A370532', company='Volvo', model='C30', model_year='2012', price=48525.09}, localization=Localization[country='Poland', city='Sosnowiec'], date=2020-09-29}
Purchase{id=105, person=Person{imie='Sadie', nazwisko='Lineham', email='slineham2w@nasa.gov', ip='33.94.149.8'}, car=Car{color='#bdf7a6', vin='WAUVFAFR5CA695605', company='Toyota', model='Previa', model_year='1997', price=75874.85}, localization=Localization[country='Czech Republic', city='Nové Město pod Smrkem'], date=2020-05-24}
Purchase{id=106, person=Person{imie='Chelsey', nazwisko='Kreuzer', email='ckreuzer2x@lycos.com', ip='230.41.160.252'}, car=Car{color='#f22c72', vin='WVGEF9BP4FD544582', company='Nissan', model='Titan', model_year='2012', price=18572.45}, localization=Localization[country='Czech Republic', city='Čáslav'], date=2020-04-07}
Purchase{id=107, person=Person{imie='Luis', nazwisko='Charrisson', email='lcharrisson2y@over-blog.com', ip='173.83.117.187'}, car=Car{color='#0478e5', vin='WVGEF9BP1ED017355', company='GMC', model='2500', model_year='1994', price=38509.40}, localization=Localization[country='Czech Republic', city='Osek nad Bečvou'], date=2020-10-05}
Purchase{id=108, person=Person{imie='Bell', nazwisko='Pacitti', email='bpacitti2z@europa.eu', ip='146.21.20.84'}, car=Car{color='#d0460c', vin='3VW8S7AT9FM161500', company='Pontiac', model='Grand Prix', model_year='1999', price=94817.43}, localization=Localization[country='Germany', city='Hamburg'], date=2020-10-09}
Purchase{id=109, person=Person{imie='Clarie', nazwisko='Tue', email='ctue30@adobe.com', ip='2.97.86.205'}, car=Car{color='#3108d6', vin='JH4KC1F53EC957753', company='Volkswagen', model='Touareg', model_year='2003', price=22049.47}, localization=Localization[country='Poland', city='Miłakowo'], date=2020-09-01}
Purchase{id=110, person=Person{imie='Gwenny', nazwisko='Arnowitz', email='garnowitz31@comsenz.com', ip='94.93.89.128'}, car=Car{color='#71b30f', vin='4USBT53474L369108', company='Audi', model='A8', model_year='2000', price=68877.19}, localization=Localization[country='Poland', city='Rokitno'], date=2020-05-25}
Purchase{id=111, person=Person{imie='Blondell', nazwisko='Lensch', email='blensch32@google.fr', ip='42.63.200.75'}, car=Car{color='#b47c83', vin='WDDGF4HB4CR544971', company='Infiniti', model='FX', model_year='2009', price=10297.11}, localization=Localization[country='Czech Republic', city='Batelov'], date=2020-02-03}
Purchase{id=112, person=Person{imie='Debera', nazwisko='Beeson', email='dbeeson33@google.it', ip='20.140.218.238'}, car=Car{color='#d0ec3e', vin='5J8TB3H31DL239036', company='MINI', model='Clubman', model_year='2008', price=16641.30}, localization=Localization[country='Poland', city='Zmiennica'], date=2020-05-25}
Purchase{id=113, person=Person{imie='Raoul', nazwisko='Saldler', email='rsaldler34@elegantthemes.com', ip='120.161.113.195'}, car=Car{color='#ff5404', vin='3D7TT2HT4BG527882', company='Jaguar', model='XJ Series', model_year='1992', price=16528.18}, localization=Localization[country='Czech Republic', city='Pecka'], date=2020-04-17}
Purchase{id=114, person=Person{imie='Lorenza', nazwisko='Eley', email='leley35@free.fr', ip='91.212.4.150'}, car=Car{color='#64b9b1', vin='1G4PP5SK1F4723682', company='Mercury', model='Tracer', model_year='1991', price=27729.92}, localization=Localization[country='Poland', city='Dębno'], date=2020-10-15}
Purchase{id=115, person=Person{imie='Esta', nazwisko='Knowlman', email='eknowlman36@webnode.com', ip='162.212.125.85'}, car=Car{color='#4b8723', vin='WDDHF2EB1DA707847', company='Volvo', model='S40', model_year='2010', price=1686.18}, localization=Localization[country='Czech Republic', city='Nová Paka'], date=2020-05-03}
Purchase{id=116, person=Person{imie='Christiano', nazwisko='O'Hengerty', email='cohengerty37@narod.ru', ip='210.142.188.139'}, car=Car{color='#c5720f', vin='1G4GC5ER4CF871894', company='Land Rover', model='Range Rover', model_year='1991', price=38105.55}, localization=Localization[country='Czech Republic', city='Černošín'], date=2020-12-09}
Purchase{id=117, person=Person{imie='Trever', nazwisko='Coulbeck', email='tcoulbeck38@toplist.cz', ip='165.177.248.84'}, car=Car{color='#cc6e4c', vin='JTDBT4K3XC1339796', company='BMW', model='7 Series', model_year='2009', price=49082.37}, localization=Localization[country='Czech Republic', city='Holice'], date=2020-11-23}
Purchase{id=118, person=Person{imie='Terry', nazwisko='Necolds', email='tnecolds39@bandcamp.com', ip='127.79.6.232'}, car=Car{color='#06894a', vin='1FTMF1CW5AK981046', company='Toyota', model='Avalon', model_year='1998', price=70333.33}, localization=Localization[country='Czech Republic', city='Železný Brod'], date=2020-12-01}
Purchase{id=119, person=Person{imie='Arielle', nazwisko='Guilloud', email='aguilloud3a@instagram.com', ip='68.234.56.80'}, car=Car{color='#d2b6dd', vin='3C6JD6DKXCG825607', company='Hyundai', model='Veracruz', model_year='2009', price=9339.93}, localization=Localization[country='Czech Republic', city='Zlín'], date=2020-02-28}
Purchase{id=120, person=Person{imie='Carter', nazwisko='Ayree', email='cayree3b@examiner.com', ip='68.252.134.98'}, car=Car{color='#2d3fe8', vin='1G4HA5EM8BU593803', company='Mazda', model='Mazda2', model_year='2012', price=77296.02}, localization=Localization[country='Poland', city='Wojaszówka'], date=2020-05-18}
Purchase{id=121, person=Person{imie='Cathe', nazwisko='Brandt', email='cbrandt3c@amazon.co.jp', ip='22.2.143.223'}, car=Car{color='#927925', vin='2HKRM3H54FH617510', company='Volkswagen', model='Quantum', model_year='1984', price=87150.11}, localization=Localization[country='Czech Republic', city='Dolní Bojanovice'], date=2020-12-26}
Purchase{id=122, person=Person{imie='Enos', nazwisko='Kimmons', email='ekimmons3d@netscape.com', ip='97.146.236.243'}, car=Car{color='#80f590', vin='WDDHF5KB9EA860967', company='Nissan', model='Sentra', model_year='2002', price=9821.53}, localization=Localization[country='Germany', city='Erfurt'], date=2020-06-17}
Purchase{id=123, person=Person{imie='Ulrich', nazwisko='Houlison', email='uhoulison3e@eventbrite.com', ip='53.246.43.61'}, car=Car{color='#fc0218', vin='WBAAZ33443K005444', company='Volkswagen', model='Golf', model_year='2006', price=59642.25}, localization=Localization[country='Poland', city='Warsaw'], date=2020-11-24}
Purchase{id=124, person=Person{imie='Maxine', nazwisko='Sleath', email='msleath3f@gmpg.org', ip='191.46.219.106'}, car=Car{color='#3424eb', vin='WA1LGAFE5ED933548', company='Mitsubishi', model='Raider', model_year='2006', price=67799.88}, localization=Localization[country='Poland', city='Skoczów'], date=2020-07-22}
Purchase{id=125, person=Person{imie='Gae', nazwisko='Lumox', email='glumox3g@vkontakte.ru', ip='70.104.8.190'}, car=Car{color='#d64ec1', vin='WAUBF98E48A446067', company='Dodge', model='Grand Caravan', model_year='2007', price=15038.94}, localization=Localization[country='Czech Republic', city='Zastávka'], date=2020-03-26}
Purchase{id=126, person=Person{imie='Florry', nazwisko='Kohnemann', email='fkohnemann3h@canalblog.com', ip='195.88.172.159'}, car=Car{color='#839a4c', vin='WAUSH98E77A055083', company='Plymouth', model='Colt', model_year='1992', price=57417.48}, localization=Localization[country='Czech Republic', city='Kryry'], date=2020-07-01}
Purchase{id=127, person=Person{imie='Rhody', nazwisko='Silson', email='rsilson3i@woothemes.com', ip='150.7.140.200'}, car=Car{color='#e2f736', vin='1G4GG5G32CF381077', company='Volvo', model='S80', model_year='2000', price=65303.70}, localization=Localization[country='Germany', city='Köln'], date=2020-08-10}
Purchase{id=128, person=Person{imie='Brigida', nazwisko='Keen', email='bkeen3j@networksolutions.com', ip='217.225.65.146'}, car=Car{color='#e739e1', vin='4T1BF3EKXBU205285', company='Mercedes-Benz', model='G-Class', model_year='2005', price=91226.32}, localization=Localization[country='Poland', city='Piaski'], date=2020-11-07}
Purchase{id=129, person=Person{imie='Bink', nazwisko='Duff', email='bduff3k@vkontakte.ru', ip='105.202.162.56'}, car=Car{color='#63bd24', vin='19VDE3F33EE165652', company='Audi', model='A3', model_year='2008', price=2217.07}, localization=Localization[country='Denmark', city='Frederiksberg'], date=2020-07-25}
Purchase{id=130, person=Person{imie='Chrissy', nazwisko='Reppaport', email='creppaport3l@eventbrite.com', ip='248.190.235.230'}, car=Car{color='#b7cc8d', vin='5UXFG2C53BL477935', company='Chevrolet', model='Tahoe', model_year='2011', price=48509.46}, localization=Localization[country='Poland', city='Babiak'], date=2020-07-28}
Purchase{id=131, person=Person{imie='Caritta', nazwisko='Penright', email='cpenright3m@intel.com', ip='157.148.217.153'}, car=Car{color='#a07f32', vin='WDDHH8JBXFB613580', company='Volvo', model='V70', model_year='2009', price=61642.73}, localization=Localization[country='Poland', city='Milanówek'], date=2020-09-23}
Purchase{id=132, person=Person{imie='Elna', nazwisko='Matyukon', email='ematyukon3n@tmall.com', ip='70.245.48.64'}, car=Car{color='#1922c4', vin='1GKS1AEC8FR177192', company='Chrysler', model='New Yorker', model_year='1996', price=639.91}, localization=Localization[country='Czech Republic', city='Bořitov'], date=2020-06-17}
Purchase{id=133, person=Person{imie='Mauricio', nazwisko='Berzin', email='mberzin3o@wired.com', ip='208.131.181.172'}, car=Car{color='#3fa88c', vin='WAUUL78E48A965531', company='Nissan', model='Cube', model_year='2012', price=53525.58}, localization=Localization[country='Germany', city='Chemnitz'], date=2020-03-02}
Purchase{id=134, person=Person{imie='Grace', nazwisko='Carr', email='gcarr3p@cam.ac.uk', ip='87.222.37.8'}, car=Car{color='#e5c96c', vin='1C4AJWAG4DL069732', company='Mercedes-Benz', model='C-Class', model_year='2006', price=24707.10}, localization=Localization[country='Poland', city='Bałtów'], date=2020-10-25}
Purchase{id=135, person=Person{imie='Austine', nazwisko='Owttrim', email='aowttrim3q@canalblog.com', ip='159.241.46.182'}, car=Car{color='#12ab72', vin='3D7TT2CT0AG015316', company='Toyota', model='Highlander', model_year='2004', price=80403.95}, localization=Localization[country='Germany', city='Leipzig'], date=2020-11-27}
Purchase{id=136, person=Person{imie='Seamus', nazwisko='Biggs', email='sbiggs3r@mashable.com', ip='58.40.39.44'}, car=Car{color='#58468d', vin='1G6AB5RX5E0918865', company='Chevrolet', model='Sportvan G20', model_year='1994', price=46420.20}, localization=Localization[country='Czech Republic', city='Horní Jiřetín'], date=2020-11-21}
Purchase{id=137, person=Person{imie='Padraic', nazwisko='Station', email='pstation3s@cisco.com', ip='195.189.158.218'}, car=Car{color='#a0a326', vin='1YVHZ8BH7A5861880', company='Morgan', model='Aero 8', model_year='2009', price=26557.70}, localization=Localization[country='Poland', city='Zabierzów'], date=2020-12-24}
Purchase{id=138, person=Person{imie='Gerhardt', nazwisko='Yeardsley', email='gyeardsley3t@slideshare.net', ip='120.48.41.18'}, car=Car{color='#da4934', vin='WAUDT48H84K166588', company='Buick', model='Coachbuilder', model_year='1992', price=56616.47}, localization=Localization[country='Czech Republic', city='Bechyně'], date=2020-07-04}
Purchase{id=139, person=Person{imie='Pietrek', nazwisko='Gallahar', email='pgallahar3u@springer.com', ip='147.211.96.165'}, car=Car{color='#4977be', vin='WBAKA4C53BC902323', company='Dodge', model='Ram 1500', model_year='2008', price=98109.15}, localization=Localization[country='Czech Republic', city='Golčův Jeníkov'], date=2020-01-18}
Purchase{id=140, person=Person{imie='Daniele', nazwisko='Knapton', email='dknapton3v@diigo.com', ip='22.71.189.41'}, car=Car{color='#bb37ce', vin='1GYFK66858R431973', company='Buick', model='Coachbuilder', model_year='1990', price=98127.28}, localization=Localization[country='Germany', city='Essen'], date=2020-03-01}
